Price,Close,High,Low,Open,Volume
Ticker,EURPLN=X,EURPLN=X,EURPLN=X,EURPLN=X,EURPLN=X
Date,,,,,
2018-03-02,4.1861701011657715,4.1994500160217285,4.183000087738037,4.186160087585449,0
2018-03-05,4.191140174865723,4.198339939117432,4.182000160217285,4.189430236816406,0
2018-03-06,4.187550067901611,4.193699836730957,4.175000190734863,4.186059951782227,0
2018-03-07,4.187349796295166,4.212590217590332,4.182000160217285,4.186820030212402,0
2018-03-08,4.2106499671936035,4.216000080108643,4.196000099182129,4.212349891662598,0
2018-03-09,4.202899932861328,4.2042999267578125,4.189000129699707,4.203700065612793,0
2018-03-12,4.189670085906982,4.205810070037842,4.183000087738037,4.189819812774658,0
2018-03-13,4.202420234680176,4.214950084686279,4.198999881744385,4.20235013961792,0
2018-03-14,4.209400177001953,4.214799880981445,4.193999767303467,4.2081098556518555,0
2018-03-15,4.199830055236816,4.217599868774414,4.193999767303467,4.199480056762695,0
2018-03-16,4.212600231170654,4.218100070953369,4.208000183105469,4.213799953460693,0
2018-03-19,4.218100070953369,4.221199989318848,4.209000110626221,4.217569828033447,0
2018-03-20,4.222060203552246,4.2316999435424805,4.216000080108643,4.222700119018555,0
2018-03-21,4.229000091552734,4.241769790649414,4.223999977111816,4.229100227355957,0
2018-03-22,4.224400043487549,4.231299877166748,4.2129998207092285,4.223559856414795,0
2018-03-23,4.222499847412109,4.23330020904541,4.211999893188477,4.222499847412109,0
2018-03-26,4.229050159454346,4.232619762420654,4.211999893188477,4.229000091552734,0
2018-03-27,4.2210001945495605,4.222700119018555,4.204999923706055,4.220379829406738,0
2018-03-28,4.210700035095215,4.214799880981445,4.197999954223633,4.208869934082031,0
2018-03-29,4.205999851226807,4.213600158691406,4.197999954223633,4.2050700187683105,0
2018-03-30,4.204410076141357,4.213699817657471,4.202899932861328,4.204549789428711,0
2018-04-02,4.21068000793457,4.216599941253662,4.206910133361816,4.210909843444824,0
2018-04-03,4.2071099281311035,4.211699962615967,4.191999912261963,4.208000183105469,0
2018-04-04,4.1919097900390625,4.20989990234375,4.190000057220459,4.191999912261963,0
2018-04-05,4.201320171356201,4.207499980926514,4.190999984741211,4.201700210571289,0
2018-04-06,4.192649841308594,4.201720237731934,4.188000202178955,4.192999839782715,0
2018-04-09,4.195479869842529,4.1996002197265625,4.186999797821045,4.197400093078613,0
2018-04-10,4.193299770355225,4.201499938964844,4.181000232696533,4.191229820251465,0
2018-04-11,4.186950206756592,4.195310115814209,4.182000160217285,4.187049865722656,0
2018-04-12,4.183899879455566,4.189199924468994,4.172999858856201,4.183750152587891,0
2018-04-13,4.178319931030273,4.179699897766113,4.160999774932861,4.179100036621094,0
2018-04-16,4.164850234985352,4.168700218200684,4.146999835968018,4.166100025177002,0
2018-04-17,4.15132999420166,4.163050174713135,4.146999835968018,4.151669979095459,0
2018-04-18,4.162300109863281,4.173799991607666,4.156000137329102,4.161180019378662,0
2018-04-19,4.161900043487549,4.169899940490723,4.1570000648498535,4.161530017852783,0
2018-04-20,4.163219928741455,4.172900199890137,4.160999774932861,4.163400173187256,0
2018-04-23,4.174709796905518,4.20419979095459,4.170000076293945,4.174650192260742,0
2018-04-24,4.2017998695373535,4.2093000411987305,4.192999839782715,4.200689792633057,0
2018-04-25,4.207200050354004,4.23799991607666,4.205999851226807,4.206349849700928,0
2018-04-26,4.224800109863281,4.23921012878418,4.2210001945495605,4.224780082702637,0
2018-04-27,4.227700233459473,4.233950138092041,4.203999996185303,4.226109981536865,0
2018-04-30,4.20713996887207,4.2371602058410645,4.201000213623047,4.206980228424072,0
2018-05-01,4.2367401123046875,4.289569854736328,4.234379768371582,4.237800121307373,0
2018-05-02,4.272739887237549,4.283299922943115,4.249000072479248,4.274109840393066,0
2018-05-03,4.268770217895508,4.278900146484375,4.256929874420166,4.267910003662109,0
2018-05-04,4.264210224151611,4.277589797973633,4.237730026245117,4.266300201416016,0
2018-05-07,4.243380069732666,4.2617998123168945,4.242000102996826,4.24429988861084,0
2018-05-08,4.258920192718506,4.287799835205078,4.250999927520752,4.2596001625061035,0
2018-05-09,4.280600070953369,4.296000003814697,4.25600004196167,4.279469966888428,0
2018-05-10,4.262199878692627,4.264900207519531,4.234610080718994,4.261899948120117,0
2018-05-11,4.250249862670898,4.264790058135986,4.248300075531006,4.250179767608643,0
2018-05-14,4.261020183563232,4.267300128936768,4.251999855041504,4.263000011444092,0
2018-05-15,4.270880222320557,4.299200057983398,4.26800012588501,4.270370006561279,0
2018-05-16,4.297220230102539,4.299650192260742,4.271999835968018,4.297709941864014,0
2018-05-17,4.272299766540527,4.299680233001709,4.269000053405762,4.271999835968018,0
2018-05-18,4.296899795532227,4.302499771118164,4.2820000648498535,4.29580020904541,0
2018-05-21,4.3007001876831055,4.312809944152832,4.290999889373779,4.299880027770996,0
2018-05-22,4.289100170135498,4.29302978515625,4.265999794006348,4.289700031280518,0
2018-05-23,4.283100128173828,4.31328010559082,4.28085994720459,4.280900001525879,0
2018-05-24,4.300479888916016,4.316100120544434,4.2870001792907715,4.300360202789307,0
2018-05-25,4.308119773864746,4.317490100860596,4.291999816894531,4.307000160217285,0
2018-05-28,4.308599948883057,4.309299945831299,4.290999889373779,4.307499885559082,0
2018-05-29,4.2996602058410645,4.317649841308594,4.296000003814697,4.299900054931641,0
2018-05-30,4.334010124206543,4.340060234069824,4.302000045776367,4.335000038146973,0
2018-05-31,4.30620002746582,4.320990085601807,4.297999858856201,4.308350086212158,0
2018-06-01,4.314159870147705,4.320690155029297,4.300000190734863,4.314899921417236,0
2018-06-04,4.300049781799316,4.3028998374938965,4.2779998779296875,4.297900199890137,0
2018-06-05,4.270639896392822,4.2895097732543945,4.263999938964844,4.271949768066406,0
2018-06-06,4.2789998054504395,4.283999919891357,4.261000156402588,4.278600215911865,0
2018-06-07,4.267600059509277,4.271900177001953,4.252999782562256,4.265349864959717,0
2018-06-08,4.276299953460693,4.294750213623047,4.270999908447266,4.276800155639648,0
2018-06-11,4.276319980621338,4.279399871826172,4.258999824523926,4.276579856872559,0
2018-06-12,4.263619899749756,4.27810001373291,4.261290073394775,4.263050079345703,0
2018-06-13,4.2799201011657715,4.283599853515625,4.269000053405762,4.280710220336914,0
2018-06-14,4.275700092315674,4.282199859619141,4.26200008392334,4.275450229644775,0
2018-06-15,4.283969879150391,4.29040002822876,4.269999980926514,4.287300109863281,0
2018-06-18,4.279399871826172,4.300950050354004,4.275000095367432,4.277949810028076,0
2018-06-19,4.302810192108154,4.31879997253418,4.293000221252441,4.302800178527832,0
2018-06-20,4.309160232543945,4.319260120391846,4.297999858856201,4.309629917144775,0
2018-06-21,4.314730167388916,4.331600189208984,4.311999797821045,4.3148298263549805,0
2018-06-22,4.32919979095459,4.329899787902832,4.306000232696533,4.3274102210998535,0
2018-06-25,4.321340084075928,4.344779968261719,4.314000129699707,4.322199821472168,0
2018-06-26,4.345300197601318,4.348299980163574,4.327000141143799,4.3442301750183105,0
2018-06-27,4.335989952087402,4.351600170135498,4.322999954223633,4.335969924926758,0
2018-06-28,4.349780082702637,4.369450092315674,4.343999862670898,4.349420070648193,0
2018-06-29,4.360829830169678,4.374300003051758,4.3460001945495605,4.362400054931641,0
2018-07-02,4.36329984664917,4.402450084686279,4.362579822540283,4.363249778747559,0
2018-07-03,4.396699905395508,4.410999774932861,4.382999897003174,4.397600173950195,0
2018-07-04,4.393579959869385,4.400300025939941,4.372000217437744,4.393829822540283,0
2018-07-05,4.382009983062744,4.383399963378906,4.34499979019165,4.382900238037109,0
2018-07-06,4.350900173187256,4.368500232696533,4.3420000076293945,4.351900100708008,0
2018-07-09,4.352409839630127,4.353700160980225,4.309000015258789,4.3524298667907715,0
2018-07-10,4.30935001373291,4.336740016937256,4.302999973297119,4.309679985046387,0
2018-07-11,4.315999984741211,4.339469909667969,4.310999870300293,4.315370082855225,0
2018-07-12,4.339739799499512,4.34060001373291,4.309999942779541,4.338749885559082,0
2018-07-13,4.319699764251709,4.331399917602539,4.308000087738037,4.3206000328063965,0
2018-07-16,4.311049938201904,4.312699794769287,4.296000003814697,4.310550212860107,0
2018-07-17,4.302149772644043,4.308599948883057,4.285999774932861,4.301869869232178,0
2018-07-18,4.295599937438965,4.311600208282471,4.293000221252441,4.294600009918213,0
2018-07-19,4.309609889984131,4.339580059051514,4.303999900817871,4.310150146484375,0
2018-07-20,4.340710163116455,4.351500034332275,4.311999797821045,4.340219974517822,0
2018-07-23,4.319049835205078,4.331200122833252,4.310999870300293,4.318940162658691,0
2018-07-24,4.326700210571289,4.33473014831543,4.293000221252441,4.326149940490723,0
2018-07-25,4.301650047302246,4.3092498779296875,4.289000034332275,4.297190189361572,0
2018-07-26,4.295249938964844,4.301549911499023,4.2769999504089355,4.294829845428467,0
2018-07-27,4.288790225982666,4.2967000007629395,4.254449844360352,4.2884697914123535,0
2018-07-30,4.283599853515625,4.287600040435791,4.263999938964844,4.28380012512207,0
2018-07-31,4.269559860229492,4.282010078430176,4.263999938964844,4.268310070037842,0
2018-08-01,4.273900032043457,4.282020092010498,4.2594099044799805,4.27400016784668,0
2018-08-02,4.262249946594238,4.283840179443359,4.2588300704956055,4.260300159454346,0
2018-08-03,4.27508020401001,4.280610084533691,4.250979900360107,4.275169849395752,0
2018-08-06,4.2532501220703125,4.275169849395752,4.255970001220703,4.255970001220703,0
2018-08-07,4.25629997253418,4.258800029754639,4.245999813079834,4.2551398277282715,0
2018-08-08,4.257500171661377,4.264969825744629,4.253180027008057,4.256539821624756,0
2018-08-09,4.2642998695373535,4.278669834136963,4.262670040130615,4.263050079345703,0
2018-08-10,4.276770114898682,4.2977800369262695,4.270750045776367,4.277560234069824,0
2018-08-13,4.292399883270264,4.314919948577881,4.285009860992432,4.294010162353516,0
2018-08-14,4.299409866333008,4.305930137634277,4.2883100509643555,4.29941987991333,0
2018-08-15,4.303150177001953,4.342599868774414,4.294419765472412,4.303549766540527,0
2018-08-16,4.321300029754639,4.321899890899658,4.300600051879883,4.319640159606934,0
2018-08-17,4.305200099945068,4.3180999755859375,4.296110153198242,4.305200099945068,0
2018-08-20,4.303899765014648,4.313499927520752,4.292789936065674,4.302499771118164,0
2018-08-21,4.306550025939941,4.3105998039245605,4.286880016326904,4.306449890136719,0
2018-08-22,4.293399810791016,4.296249866485596,4.277430057525635,4.292150020599365,0
2018-08-23,4.269599914550781,4.291299819946289,4.268529891967773,4.269100189208984,0
2018-08-24,4.288119792938232,4.289999961853027,4.272550106048584,4.288209915161133,0
2018-08-27,4.275040149688721,4.2778000831604,4.264959812164307,4.2747697830200195,0
2018-08-28,4.270400047302246,4.276500225067139,4.265699863433838,4.268799781799316,0
2018-08-29,4.269169807434082,4.29040002822876,4.267560005187988,4.2682600021362305,0
2018-08-30,4.285860061645508,4.299009799957275,4.283919811248779,4.285220146179199,0
2018-08-31,4.298600196838379,4.3018999099731445,4.280109882354736,4.297810077667236,0
2018-09-03,4.302000045776367,4.304699897766113,4.285170078277588,4.300350189208984,0
2018-09-04,4.29109001159668,4.3130998611450195,4.290619850158691,4.291210174560547,0
2018-09-05,4.311200141906738,4.333899974822998,4.306000232696533,4.309820175170898,0
2018-09-06,4.324999809265137,4.338500022888184,4.311699867248535,4.324999809265137,0
2018-09-07,4.320819854736328,4.325200080871582,4.30063009262085,4.321300029754639,0
2018-09-10,4.311200141906738,4.321770191192627,4.307519912719727,4.309470176696777,0
2018-09-11,4.311049938201904,4.312600135803223,4.300380229949951,4.3107500076293945,0
2018-09-12,4.303500175476074,4.314489841461182,4.301849842071533,4.303899765014648,0
2018-09-13,4.3069000244140625,4.317150115966797,4.297880172729492,4.3064799308776855,0
2018-09-14,4.3030500411987305,4.309110164642334,4.296820163726807,4.303450107574463,0
2018-09-17,4.3042497634887695,4.309679985046387,4.293680191040039,4.3042497634887695,0
2018-09-18,4.298600196838379,4.303619861602783,4.2877302169799805,4.297490119934082,0
2018-09-19,4.286220073699951,4.295899868011475,4.284870147705078,4.286250114440918,0
2018-09-20,4.285490036010742,4.299910068511963,4.283880233764648,4.2849202156066895,0
2018-09-21,4.289899826049805,4.303969860076904,4.287049770355225,4.28980016708374,0
2018-09-24,4.308199882507324,4.309700012207031,4.29433012008667,4.308499813079834,0
2018-09-25,4.296170234680176,4.304200172424316,4.284850120544434,4.296619892120361,0
2018-09-26,4.286499977111816,4.287099838256836,4.273099899291992,4.284689903259277,0
2018-09-27,4.270559787750244,4.281099796295166,4.267270088195801,4.271299839019775,0
2018-09-28,4.268849849700928,4.282320022583008,4.264830112457275,4.270599842071533,0
2018-10-01,4.280119895935059,4.285530090332031,4.2694501876831055,4.281449794769287,0
2018-10-02,4.285799980163574,4.298699855804443,4.28439998626709,4.284759998321533,0
2018-10-03,4.296599864959717,4.300300121307373,4.2842698097229,4.295159816741943,0
2018-10-04,4.299099922180176,4.31220006942749,4.298550128936768,4.299650192260742,0
2018-10-05,4.309100151062012,4.311429977416992,4.297420024871826,4.305069923400879,0
2018-10-08,4.302750110626221,4.316009998321533,4.301459789276123,4.3030500411987305,0
2018-10-09,4.316800117492676,4.320710182189941,4.304349899291992,4.314579963684082,0
2018-10-10,4.3018999099731445,4.314499855041504,4.298870086669922,4.3018999099731445,0
2018-10-11,4.319819927215576,4.321400165557861,4.307400226593018,4.319839954376221,0
2018-10-12,4.304930210113525,4.307600021362305,4.291749954223633,4.30679988861084,0
2018-10-15,4.295899868011475,4.297800064086914,4.282450199127197,4.295249938964844,0
2018-10-16,4.288750171661377,4.294690132141113,4.282790184020996,4.288360118865967,0
2018-10-17,4.28272008895874,4.2947001457214355,4.28233003616333,4.282859802246094,0
2018-10-18,4.289309978485107,4.306700229644775,4.285329818725586,4.2888898849487305,0
2018-10-19,4.303339958190918,4.305799961090088,4.294270038604736,4.304049968719482,0
2018-10-22,4.295440196990967,4.297999858856201,4.286620140075684,4.294069766998291,0
2018-10-23,4.291800022125244,4.29925012588501,4.288410186767578,4.2912797927856445,0
2018-10-24,4.295400142669678,4.310259819030762,4.292990207672119,4.295100212097168,0
2018-10-25,4.309810161590576,4.315269947052002,4.30564022064209,4.309820175170898,0
2018-10-26,4.311100006103516,4.318299770355225,4.306260108947754,4.308300018310547,0
2018-10-29,4.310100078582764,4.324900150299072,4.304100036621094,4.310800075531006,0
2018-10-30,4.324100017547607,4.332799911499023,4.320950031280518,4.3238701820373535,0
2018-10-31,4.33050012588501,4.338900089263916,4.3261799812316895,4.330629825592041,0
2018-11-01,4.3409600257873535,4.34250020980835,4.320400238037109,4.340410232543945,0
2018-11-02,4.320559978485107,4.325079917907715,4.310989856719971,4.321300029754639,0
2018-11-05,4.304719924926758,4.313499927520752,4.30387020111084,4.304659843444824,0
2018-11-06,4.303080081939697,4.313000202178955,4.3023600578308105,4.302989959716797,0
2018-11-07,4.302700042724609,4.306099891662598,4.285399913787842,4.301750183105469,0
2018-11-08,4.287399768829346,4.295499801635742,4.275529861450195,4.287700176239014,0
2018-11-09,4.278090000152588,4.292300224304199,4.275819778442383,4.2779998779296875,0
2018-11-12,4.287569999694824,4.30079984664917,4.285210132598877,4.287720203399658,0
2018-11-13,4.304200172424316,4.304999828338623,4.287320137023926,4.303520202636719,0
2018-11-14,4.2913498878479,4.299099922180176,4.286709785461426,4.291590213775635,0
2018-11-15,4.294099807739258,4.297599792480469,4.286990165710449,4.2937798500061035,0
2018-11-16,4.2855000495910645,4.31689977645874,4.2833099365234375,4.285210132598877,0
2018-11-19,4.316269874572754,4.333899974822998,4.310800075531006,4.3132100105285645,0
2018-11-20,4.328909873962402,4.336719989776611,4.30495023727417,4.328959941864014,0
2018-11-21,4.309720039367676,4.310999870300293,4.2958598136901855,4.310999870300293,0
2018-11-22,4.301799774169922,4.306099891662598,4.293759822845459,4.30210018157959,0
2018-11-23,4.293900012969971,4.298419952392578,4.287740230560303,4.292500019073486,0
2018-11-26,4.2911200523376465,4.296500205993652,4.286310195922852,4.28980016708374,0
2018-11-27,4.295300006866455,4.298900127410889,4.286829948425293,4.29610013961792,0
2018-11-28,4.292600154876709,4.299600124359131,4.288099765777588,4.291989803314209,0
2018-11-29,4.285900115966797,4.295839786529541,4.283599853515625,4.285059928894043,0
2018-11-30,4.2870001792907715,4.29217004776001,4.283229827880859,4.286900043487549,0
2018-12-03,4.287799835205078,4.28849983215332,4.27386999130249,4.2881999015808105,0
2018-12-04,4.276010036468506,4.284299850463867,4.273809909820557,4.2759599685668945,0
2018-12-05,4.279799938201904,4.289100170135498,4.279139995574951,4.2804999351501465,0
2018-12-06,4.281519889831543,4.292180061340332,4.277369976043701,4.280509948730469,0
2018-12-07,4.280099868774414,4.292409896850586,4.27810001373291,4.279399871826172,0
2018-12-10,4.290629863739014,4.294360160827637,4.284830093383789,4.291600227355957,0
2018-12-11,4.294099807739258,4.301199913024902,4.29157018661499,4.294000148773193,0
2018-12-12,4.298980236053467,4.302259922027588,4.2899298667907715,4.298099994659424,0
2018-12-13,4.290130138397217,4.295080184936523,4.286709785461426,4.289979934692383,0
2018-12-14,4.295499801635742,4.3059000968933105,4.289569854736328,4.294589996337891,0
2018-12-17,4.290299892425537,4.291999816894531,4.278840065002441,4.28879976272583,0
2018-12-18,4.281899929046631,4.286930084228516,4.279759883880615,4.281489849090576,0
2018-12-19,4.284450054168701,4.285799980163574,4.278940200805664,4.283430099487305,0
2018-12-20,4.289000034332275,4.29010009765625,4.27918004989624,4.29010009765625,0
2018-12-21,4.282199859619141,4.292829990386963,4.278200149536133,4.281889915466309,0
2018-12-24,4.284580230712891,4.2916998863220215,4.277599811553955,4.287789821624756,0
2018-12-25,4.287499904632568,4.293300151824951,4.272900104522705,4.287099838256836,0
2018-12-26,4.292300224304199,4.2932000160217285,4.278379917144775,4.291039943695068,0
2018-12-27,4.280980110168457,4.296800136566162,4.27603006362915,4.280930042266846,0
2018-12-28,4.293799877166748,4.306600093841553,4.289539813995361,4.293499946594238,0
2018-12-31,4.297639846801758,4.306700229644775,4.28971004486084,4.296510219573975,0
2019-01-01,4.2982001304626465,4.319200038909912,4.282899856567383,4.291200160980225,0
2019-01-02,4.286499977111816,4.303899765014648,4.286180019378662,4.286499977111816,0
2019-01-03,4.298099994659424,4.31082010269165,4.290170192718506,4.299600124359131,0
2019-01-04,4.289060115814209,4.301700115203857,4.286550045013428,4.2888898849487305,0
2019-01-07,4.290440082550049,4.298570156097412,4.289000034332275,4.291299819946289,0
2019-01-08,4.294419765472412,4.306600093841553,4.293700218200684,4.294869899749756,0
2019-01-09,4.295599937438965,4.299300193786621,4.289599895477295,4.29433012008667,0
2019-01-10,4.302000045776367,4.306000232696533,4.29040002822876,4.300529956817627,0
2019-01-11,4.295400142669678,4.297999858856201,4.291359901428223,4.29511022567749,0
2019-01-14,4.289589881896973,4.295959949493408,4.28685998916626,4.291100025177002,0
2019-01-15,4.289309978485107,4.295199871063232,4.287469863891602,4.290669918060303,0
2019-01-16,4.290900230407715,4.294099807739258,4.278319835662842,4.289209842681885,0
2019-01-17,4.280370235443115,4.289299964904785,4.279530048370361,4.280119895935059,0
2019-01-18,4.286149978637695,4.2957000732421875,4.282899856567383,4.284729957580566,0
2019-01-21,4.287600040435791,4.293799877166748,4.282229900360107,4.2870402336120605,0
2019-01-22,4.283999919891357,4.288680076599121,4.280640125274658,4.28380012512207,0
2019-01-23,4.286099910736084,4.290900230407715,4.283249855041504,4.284679889678955,0
2019-01-24,4.2891998291015625,4.2957000732421875,4.284329891204834,4.287449836730957,0
2019-01-25,4.285669803619385,4.293000221252441,4.2843499183654785,4.2855000495910645,0
2019-01-28,4.285299777984619,4.294000148773193,4.283790111541748,4.2852301597595215,0
2019-01-29,4.291250228881836,4.297299861907959,4.2899699211120605,4.290579795837402,0
2019-01-30,4.293700218200684,4.2967000007629395,4.284739971160889,4.29311990737915,0
2019-01-31,4.283999919891357,4.287300109863281,4.258090019226074,4.283880233764648,0
2019-02-01,4.2617998123168945,4.2882399559021,4.261119842529297,4.2621002197265625,0
2019-02-04,4.282949924468994,4.2916998863220215,4.277239799499512,4.283070087432861,0
2019-02-05,4.284800052642822,4.28980016708374,4.283219814300537,4.283249855041504,0
2019-02-06,4.285620212554932,4.296800136566162,4.284900188446045,4.285470008850098,0
2019-02-07,4.294449806213379,4.308300018310547,4.2943501472473145,4.2943501472473145,0
2019-02-08,4.3052802085876465,4.313199996948242,4.302539825439453,4.305220127105713,0
2019-02-11,4.310530185699463,4.32466983795166,4.307610034942627,4.3105998039245605,0
2019-02-12,4.322500228881836,4.331699848175049,4.321010112762451,4.3221001625061035,0
2019-02-13,4.326819896697998,4.335999965667725,4.324639797210693,4.326499938964844,0
2019-02-14,4.336699962615967,4.340929985046387,4.332369804382324,4.3366899490356445,0
2019-02-15,4.328219890594482,4.333660125732422,4.32082986831665,4.328310012817383,0
2019-02-18,4.329070091247559,4.332300186157227,4.325660228729248,4.328919887542725,0
2019-02-19,4.328770160675049,4.336599826812744,4.325250148773193,4.328849792480469,0
2019-02-20,4.329100131988525,4.343900203704834,4.329100131988525,4.329899787902832,0
2019-02-21,4.32951021194458,4.339300155639648,4.325139999389648,4.3297600746154785,0
2019-02-22,4.332089900970459,4.338399887084961,4.33165979385376,4.332709789276123,0
2019-02-25,4.338719844818115,4.3404998779296875,4.332119941711426,4.338590145111084,0
2019-02-26,4.337900161743164,4.339000225067139,4.321959972381592,4.338399887084961,0
2019-02-27,4.322080135345459,4.327600002288818,4.311620235443115,4.322110176086426,0
2019-02-28,4.31279993057251,4.31850004196167,4.2995500564575195,4.312739849090576,0
2019-03-01,4.301459789276123,4.309899806976318,4.30003023147583,4.301720142364502,0
2019-03-04,4.30374002456665,4.304999828338623,4.295989990234375,4.30364990234375,0
2019-03-05,4.296760082244873,4.304500102996826,4.293300151824951,4.297699928283691,0
2019-03-06,4.299680233001709,4.301599979400635,4.295750141143799,4.30049991607666,0
2019-03-07,4.29734992980957,4.311560153961182,4.294909954071045,4.297190189361572,0
2019-03-08,4.313199996948242,4.315299987792969,4.295650005340576,4.312089920043945,0
2019-03-11,4.30079984664917,4.303100109100342,4.292900085449219,4.300069808959961,0
2019-03-12,4.298920154571533,4.303830146789551,4.295440196990967,4.300099849700928,0
2019-03-13,4.298140048980713,4.302199840545654,4.294939994812012,4.298089981079102,0
2019-03-14,4.298999786376953,4.304800033569336,4.297709941864014,4.298279762268066,0
2019-03-15,4.301839828491211,4.305699825286865,4.298769950866699,4.302110195159912,0
2019-03-18,4.298699855804443,4.302199840545654,4.288980007171631,4.297669887542725,0
2019-03-19,4.290669918060303,4.295300006866455,4.285299777984619,4.291600227355957,0
2019-03-20,4.286489963531494,4.288700103759766,4.279200077056885,4.287600040435791,0
2019-03-21,4.277460098266602,4.288899898529053,4.276370048522949,4.277639865875244,0
2019-03-22,4.285200119018555,4.299339771270752,4.278329849243164,4.2842698097229,0
2019-03-25,4.297999858856201,4.299799919128418,4.287930011749268,4.298500061035156,0
2019-03-26,4.290019989013672,4.297500133514404,4.28803014755249,4.290160179138184,0
2019-03-27,4.289120197296143,4.298999786376953,4.28902006149292,4.289070129394531,0
2019-03-28,4.291510105133057,4.30019998550415,4.291409969329834,4.291669845581055,0
2019-03-29,4.294459819793701,4.303979873657227,4.2912797927856445,4.294479846954346,0
2019-04-01,4.300159931182861,4.304900169372559,4.291689872741699,4.300600051879883,0
2019-04-02,4.295670032501221,4.30109977722168,4.292210102081299,4.295599937438965,0
2019-04-03,4.2957000732421875,4.296999931335449,4.284339904785156,4.295450210571289,0
2019-04-04,4.290900230407715,4.294429779052734,4.286550045013428,4.290219783782959,0
2019-04-05,4.29010009765625,4.293600082397461,4.284510135650635,4.289299964904785,0
2019-04-08,4.28980016708374,4.293700218200684,4.284070014953613,4.288680076599121,0
2019-04-09,4.286059856414795,4.288400173187256,4.28193998336792,4.286099910736084,0
2019-04-10,4.283490180969238,4.285299777984619,4.2781500816345215,4.283400058746338,0
2019-04-11,4.278940200805664,4.2835001945495605,4.278180122375488,4.279900074005127,0
